0	111
0	124
1	35
1	86
1	119
1	138
2	91
2	108
2	133
3	121
4	11
4	14
4	99
4	125
5	63
5	130
6	45
6	95
6	145
7	95
8	60
9	21
9	68
10	7
13	92
13	110
15	113
16	5
16	43
16	44
16	49
16	71
17	36
17	134
18	41
18	89
19	12
19	18
19	28
19	44
19	76
19	104
19	126
20	55
20	125
20	132
21	27
21	76
21	85
21	92
22	25
22	133
23	70
23	94
24	12
24	65
24	132
25	3
25	38
25	149
26	8
26	78
26	100
26	131
27	56
27	69
28	68
29	31
29	57
29	119
30	108
30	135
31	24
31	72
31	85
31	96
31	114
31	122
32	80
33	29
33	75
34	15
34	52
34	69
34	79
34	85
35	36
35	67
36	17
36	142
37	14
37	52
37	56
37	92
38	25
38	146
39	47
39	75
39	100
39	116
40	44
40	62
41	111
42	5
42	82
43	11
43	34
43	52
43	102
44	16
44	53
44	60
44	128
45	7
45	89
46	7
46	16
46	127
47	4
48	94
48	113
48	132
48	135
50	100
50	121
52	5
52	8
52	28
52	112
53	55
53	83
53	144
54	18
54	25
54	69
54	105
55	86
56	148
57	69
57	102
58	21
58	52
58	114
59	41
60	76
60	104
60	125
60	132
61	9
62	23
63	14
63	18
63	117
63	146
64	114
65	6
65	63
65	100
65	133
66	137
67	45
67	87
68	7
69	115
69	120
69	128
70	101
70	149
71	50
71	66
71	110
71	119
72	80
72	140
73	34
73	74
73	113
74	18
74	27
74	89
75	44
75	69
78	111
79	7
79	111
80	87
80	120
81	72
81	118
82	33
82	37
82	49
83	14
83	35
83	69
84	65
85	11
85	120
85	121
85	122
86	128
88	36
89	3
89	12
89	30
89	127
90	62
90	67
90	74
90	115
91	57
91	102
91	139
92	18
92	36
92	53
92	90
93	64
94	24
94	31
94	57
94	143
95	56
95	68
95	84
96	42
96	48
96	88
97	59
99	145
100	25
100	90
100	93
100	139
100	143
101	15
102	17
102	38
102	52
102	66
102	136
103	8
103	115
104	10
104	82
104	101
105	29
106	31
107	137
107	149
108	32
108	82
108	95
108	121
109	27
110	6
111	4
112	15
112	27
112	136
114	26
114	142
115	86
116	67
116	102
117	111
118	3
118	91
119	49
119	60
119	79
119	101
119	102
119	107
120	82
120	101
120	104
120	105
121	77
121	122
122	12
122	73
122	133
123	145
124	109
124	133
125	33
125	71
125	79
125	80
126	98
126	112
126	119
128	112
129	38
129	56
129	60
129	108
130	64
130	81
130	100
131	32
131	101
132	69
132	71
132	91
132	99
132	109
133	5
133	7
133	84
134	52
134	73
134	84
135	12
135	40
135	101
136	33
136	132
136	147
137	103
137	117
138	53
138	100
138	104
139	41
139	56
139	65
139	117
139	134
140	42
141	15
141	35
142	59
142	60
142	77
142	112
143	146
144	25
144	48
144	70
144	133
144	141
145	1
145	17
145	110
145	120
146	30
146	71
146	149
147	78
147	93
147	111
148	24
148	35
148	65
148	85
148	128
149	69
149	99
149	101
