0	44
0	47
0	58
0	65
0	75
0	98
0	99
0	110
1	25
2	43
3	58
3	79
3	130
4	118
5	9
5	36
5	42
5	92
5	104
6	3
6	81
6	85
7	14
7	116
7	126
7	147
8	100
8	101
10	76
11	46
11	133
12	135
13	17
13	28
13	37
13	119
14	68
14	101
15	59
15	107
15	147
16	12
16	52
16	114
16	148
17	116
17	131
18	71
18	98
20	101
20	132
22	11
22	144
22	146
23	109
23	121
24	79
25	128
25	130
26	22
26	41
26	57
26	59
26	71
26	133
27	22
27	144
28	78
28	96
28	103
28	136
29	51
29	59
30	3
30	18
30	27
30	46
30	50
30	85
31	102
32	33
32	58
32	95
32	149
33	28
34	61
35	57
35	108
35	136
36	31
36	99
36	138
37	5
37	14
37	27
37	70
38	32
38	141
39	75
39	90
40	78
40	113
41	39
41	59
42	9
42	87
42	141
43	72
43	132
43	135
44	6
44	26
44	40
45	82
45	139
46	1
46	78
46	96
46	98
47	14
47	62
47	86
47	111
48	105
48	108
48	127
49	66
50	40
50	60
50	120
51	84
51	102
51	126
52	82
52	111
52	141
53	23
53	24
53	88
54	22
54	119
55	0
55	31
55	95
55	121
56	21
56	110
57	44
57	45
57	66
58	55
58	108
59	24
59	54
59	66
59	88
60	26
60	71
61	2
61	73
62	3
62	21
62	54
62	77
62	137
62	144
63	65
63	86
63	120
64	135
64	147
65	6
65	110
65	119
66	7
66	31
66	34
68	79
68	87
68	112
69	78
70	3
70	53
70	117
70	140
71	125
72	80
72	100
74	88
74	149
75	15
76	28
76	48
76	77
77	0
77	48
77	61
77	102
78	21
78	69
78	139
79	75
80	31
80	45
80	114
81	2
81	142
82	95
83	38
83	39
84	20
84	33
84	35
84	55
84	127
86	58
86	63
86	129
87	54
87	66
87	88
88	83
88	119
89	0
89	6
89	39
89	70
89	129
89	135
90	2
90	3
90	134
90	135
91	11
92	131
92	145
93	1
93	18
93	51
93	82
93	111
93	113
94	1
94	14
94	34
94	58
94	63
95	91
95	141
96	124
97	102
97	108
97	137
98	19
98	62
98	93
98	94
99	14
101	65
101	89
101	92
102	8
103	12
103	70
103	120
103	135
103	139
104	16
104	56
104	86
104	142
105	24
105	61
106	26
106	54
107	100
107	104
107	115
107	119
108	27
108	60
108	149
109	9
109	91
110	5
110	55
111	42
111	47
112	40
112	43
112	132
113	14
113	62
113	106
113	122
114	2
114	19
114	103
114	142
114	146
115	10
115	20
115	48
115	59
116	102
117	70
117	91
117	126
118	0
118	94
118	146
120	18
120	71
120	117
120	129
121	13
121	55
121	118
122	17
122	77
122	142
124	122
124	148
125	33
125	79
125	136
126	19
126	40
126	74
127	65
127	90
127	140
128	50
128	149
129	139
130	27
131	79
131	84
131	105
132	112
132	140
133	91
133	147
134	7
134	39
134	66
134	96
137	38
138	100
139	36
139	78
139	92
140	68
140	135
141	93
141	94
142	53
143	44
143	90
143	147
144	11
144	70
145	15
145	75
145	114
145	118
145	138
146	8
146	21
146	88
146	114
147	8
147	125
148	21
148	111
149	79
149	81
149	98
149	109
149	133
