0	49
0	65
1	80
2	77
2	88
3	54
4	62
4	70
4	73
4	80
5	3
5	25
5	44
6	41
6	67
7	27
7	35
7	55
7	58
7	90
9	13
9	22
9	48
9	55
9	97
10	38
10	45
10	74
11	0
11	31
12	8
12	26
12	85
12	95
13	59
13	69
13	74
14	22
14	39
14	50
15	26
15	39
15	46
15	96
16	10
16	17
16	25
16	65
16	91
17	57
18	20
18	86
19	73
20	18
20	64
21	14
21	34
21	59
21	71
22	4
22	81
22	87
22	99
23	16
23	68
23	82
24	22
24	42
25	23
25	47
26	59
26	91
26	94
26	97
27	4
27	45
28	1
28	65
28	69
29	0
29	6
29	60
30	38
30	64
30	84
30	90
31	23
31	41
31	43
31	54
32	12
32	14
33	68
33	95
34	26
34	61
34	93
34	97
35	67
35	87
35	89
36	31
36	91
37	5
37	62
37	73
37	82
38	7
38	20
38	34
38	51
38	78
38	85
38	88
39	67
40	21
40	37
40	99
41	61
41	68
42	4
43	45
43	82
44	33
44	52
44	62
45	6
45	19
45	26
46	54
46	99
47	74
48	32
48	42
49	8
50	30
51	24
51	89
52	54
52	58
53	83
54	31
54	59
54	85
56	19
56	26
56	27
57	9
57	20
57	22
57	64
57	70
57	81
58	9
58	20
58	22
58	84
59	6
59	22
59	66
60	8
60	15
60	28
60	47
62	10
62	69
63	36
63	45
63	48
63	61
63	79
64	13
64	92
66	3
66	4
66	8
66	44
66	80
67	56
67	62
68	75
68	91
69	74
69	95
70	20
70	29
71	11
71	14
71	41
72	50
73	94
74	8
74	11
74	75
74	96
75	15
75	17
75	26
75	36
75	38
75	62
75	70
75	72
75	93
76	41
76	74
76	94
77	42
77	56
77	57
78	0
78	28
78	49
78	84
79	73
80	6
80	87
81	0
81	26
81	28
81	45
81	85
82	73
82	86
83	56
83	60
83	69
84	83
84	91
85	58
86	27
86	51
86	58
86	81
86	92
87	73
88	15
88	38
88	79
89	33
91	49
91	58
91	65
92	6
92	26
92	75
93	74
93	99
94	18
94	55
94	72
94	87
95	2
95	63
95	75
96	77
97	15
98	8
98	67
98	92
99	16
99	31
99	59
99	69
99	74
99	81
