0	1
0	14
0	15
0	32
0	37
1	15
1	46
1	60
1	65
1	72
2	24
3	12
3	57
3	66
4	8
4	9
4	15
4	17
4	31
4	56
4	62
5	33
6	2
6	3
6	9
6	15
6	18
7	1
7	4
7	34
8	14
8	17
8	45
8	54
8	60
9	45
9	69
10	45
10	59
10	74
11	68
11	69
11	71
12	16
12	50
12	61
13	4
13	15
14	1
14	23
15	24
15	56
16	41
16	57
16	65
17	27
17	37
17	66
17	72
18	6
18	14
18	29
18	36
20	54
20	63
22	4
22	53
22	65
23	11
23	33
23	46
23	48
23	66
23	72
24	23
24	27
25	12
25	37
25	41
25	54
26	1
26	24
27	10
27	31
27	58
28	18
28	24
28	34
28	51
29	7
29	51
29	72
30	32
30	45
30	66
31	38
32	65
33	2
33	38
35	42
36	68
37	47
37	52
38	46
38	56
39	52
39	55
40	2
40	6
40	67
40	71
41	9
41	63
42	23
42	33
42	46
43	6
43	52
44	16
44	42
44	56
44	64
45	0
45	10
45	23
45	26
45	44
46	1
46	8
46	11
46	18
46	32
46	67
47	12
47	48
48	8
48	15
48	31
48	40
48	60
49	35
49	50
50	49
50	73
53	22
53	43
53	45
54	29
54	41
55	14
55	62
56	71
57	21
57	29
57	40
59	17
60	1
60	20
60	37
60	41
60	73
61	21
61	24
61	44
61	48
61	66
61	74
62	0
62	15
62	25
62	69
63	37
63	65
64	52
66	21
66	64
67	7
67	55
67	65
67	72
68	7
68	40
69	6
69	31
69	34
69	42
70	15
70	27
71	3
71	32
72	55
73	2
73	32
73	56
74	26
