0	8
0	18
0	21
0	42
1	45
1	80
1	124
2	18
2	48
2	80
3	38
3	57
3	90
3	97
3	120
4	13
4	30
4	63
4	72
4	88
4	119
4	121
5	46
5	109
6	3
6	48
6	93
6	122
8	88
8	101
9	7
9	122
10	27
10	36
10	99
11	60
11	85
11	119
12	95
13	18
13	122
14	26
14	37
14	59
14	103
15	57
16	29
16	34
16	67
16	96
17	55
17	88
17	97
18	99
19	9
19	10
19	11
19	118
20	5
20	37
20	51
21	46
21	89
21	100
23	15
23	37
23	39
23	106
23	121
24	35
24	49
24	104
25	121
26	100
26	109
27	13
27	62
28	80
30	29
30	35
30	96
31	28
31	43
31	46
32	40
32	41
33	106
34	11
34	19
34	53
35	63
36	96
36	104
37	61
38	115
39	66
40	67
41	21
42	44
42	68
44	29
44	37
45	0
45	51
45	93
45	110
46	25
47	58
47	122
48	19
49	7
49	114
50	43
50	65
50	99
51	16
51	94
51	104
52	56
52	81
53	4
53	28
53	88
53	103
55	12
55	40
55	43
55	79
56	27
57	52
57	116
58	62
59	45
59	76
60	62
61	16
61	62
61	98
61	112
62	24
62	68
62	80
62	95
64	10
64	54
64	56
64	78
64	92
65	89
65	107
66	19
67	30
67	49
67	73
67	109
67	111
68	23
69	26
70	35
71	4
71	46
72	44
72	63
72	84
73	17
73	84
74	38
74	72
74	81
75	9
75	105
76	2
76	4
76	5
76	122
77	51
78	73
78	90
79	122
80	48
80	63
81	29
81	86
82	120
84	34
84	120
84	121
85	37
85	54
85	95
85	115
86	28
86	57
86	95
88	18
88	97
89	52
89	70
90	21
90	73
90	78
90	80
91	42
91	44
91	77
91	79
91	105
91	109
92	21
93	53
93	111
94	90
94	113
94	114
95	17
95	31
95	109
96	67
97	3
97	29
97	43
97	63
97	79
97	111
98	52
98	74
98	80
100	0
101	2
101	29
102	15
102	16
102	23
102	61
102	77
103	10
103	58
104	43
106	10
106	26
106	93
107	6
107	7
107	104
109	113
110	39
111	34
111	113
112	42
112	75
114	109
114	117
114	118
115	19
115	44
115	67
115	68
115	101
115	108
116	67
117	92
117	104
117	112
117	116
119	36
119	51
119	54
119	74
119	93
119	97
120	38
120	60
120	101
121	114
122	2
122	27
122	50
123	51
123	102
123	119
124	51
124	70
124	89
124	102
